Date,Adj Close
12-01-2023,377.000000
11-01-2023,380.000000
10-01-2023,393.000000
09-01-2023,395.000000
08-01-2023,400.000000
07-01-2023,400.000000
06-01-2023,400.000000
05-01-2023,397.500000
04-01-2023,394.550000
03-01-2023,393.100000
02-01-2023,389.600000
01-01-2023,404.150000
31-12-2022,404.150000
30-12-2022,404.150000
29-12-2022,404.150000
28-12-2022,402.500000
27-12-2022,400.500000
26-12-2022,401.100000
25-12-2022,401.100000
24-12-2022,401.100000
23-12-2022,401.100000
22-12-2022,400.650000
21-12-2022,401.400000
20-12-2022,400.050000
19-12-2022,401.350000
18-12-2022,405.000000
17-12-2022,405.000000
16-12-2022,405.000000
15-12-2022,403.000000
14-12-2022,404.000000
13-12-2022,405.000000
12-12-2022,401.000000
11-12-2022,402.500000
10-12-2022,402.500000
09-12-2022,402.500000
08-12-2022,395.500000
07-12-2022,405.000000
06-12-2022,408.800000
05-12-2022,400.500000
04-12-2022,391.000000
03-12-2022,391.000000
02-12-2022,391.000000
01-12-2022,385.000000
30-11-2022,397.000000
29-11-2022,390.000000
28-11-2022,380.000000
27-11-2022,349.400000
26-11-2022,349.400000
25-11-2022,349.400000
24-11-2022,347.750000
23-11-2022,346.450000
22-11-2022,347.150000
21-11-2022,351.000000
20-11-2022,343.450000
19-11-2022,343.450000
18-11-2022,343.450000
17-11-2022,334.600000
16-11-2022,332.550000
15-11-2022,341.000000
14-11-2022,330.350000
13-11-2022,326.800000
12-11-2022,326.800000
11-11-2022,326.800000
10-11-2022,325.000000
09-11-2022,330.000000
08-11-2022,339.000000
07-11-2022,345.000000
06-11-2022,349.500000
05-11-2022,349.500000
04-11-2022,349.500000
03-11-2022,354.000000
02-11-2022,361.000000
01-11-2022,359.000000
31-10-2022,356.300000
30-10-2022,385.700000
29-10-2022,385.700000
28-10-2022,385.700000
27-10-2022,385.600000
26-10-2022,386.500000
25-10-2022,388.150000
24-10-2022,390.000000
23-10-2022,390.000000
22-10-2022,390.000000
21-10-2022,390.000000
20-10-2022,391.950000
19-10-2022,391.000000
18-10-2022,387.850000
17-10-2022,392.150000
16-10-2022,392.500000
15-10-2022,392.500000
14-10-2022,392.500000
13-10-2022,397.000000
12-10-2022,405.000000
11-10-2022,391.150000
10-10-2022,386.500000
09-10-2022,385.000000
08-10-2022,385.000000
07-10-2022,385.000000
06-10-2022,400.000000
05-10-2022,396.250000
04-10-2022,404.000000
03-10-2022,399.000000
02-10-2022,433.700000
01-10-2022,433.700000
30-09-2022,433.700000
29-09-2022,435.750000
28-09-2022,436.000000
27-09-2022,437.650000
26-09-2022,438.000000
25-09-2022,435.200000
24-09-2022,435.200000
23-09-2022,435.200000
22-09-2022,435.650000
21-09-2022,440.000000
20-09-2022,441.300000
19-09-2022,439.050000
18-09-2022,439.000000
17-09-2022,439.000000
16-09-2022,439.000000
15-09-2022,445.500000
14-09-2022,444.200000
13-09-2022,438.000000
12-09-2022,436.000000
11-09-2022,435.250000
10-09-2022,435.250000
09-09-2022,435.250000
08-09-2022,440.000000
07-09-2022,439.000000
06-09-2022,450.250000
05-09-2022,457.800000
04-09-2022,435.000000
03-09-2022,435.000000
02-09-2022,435.000000
01-09-2022,427.350000
31-08-2022,425.000000
30-08-2022,414.550000
